    96	2021-08-07 12:18:17	sdparm 1.12-1
    97	2021-08-07 12:18:17	smartmontools 7.2-1
    98	2021-08-07 12:18:17	squashfs-tools 4.5-1
    99	2021-08-07 12:18:17	stoken 0.92-4
   100	2021-08-07 12:18:17	syslinux 6.04.pre2.r11.gbf6db5b4-3
   101	2021-08-07 12:18:17	tcpdump 4.99.1-1
   102	2021-08-07 12:18:17	terminus-font 4.49.1-2
   103	2021-08-07 12:18:17	tmux 3.2_a-1
   104	2021-08-07 12:18:17	tpm2-tss 3.1.0-1
   105	2021-08-07 12:18:17	udftools 2.3-1
   106	2021-08-07 12:18:17	usb_modeswitch 2.6.1-1
   107	2021-08-07 12:18:17	usbmuxd 1.1.1-1
   108	2021-08-07 12:18:17	vpnc 1:0.5.3.r496.r153-2
   109	2021-08-07 12:18:17	which 2.21-5
   110	2021-08-07 12:18:17	wireless_tools 30.pre9-3
   111	2021-08-07 12:18:17	wvdial 1.61-8
   112	2021-08-07 12:18:17	wvstreams 4.6.1-17
   113	2021-08-07 12:18:18	graphite 1:1.3.14-1
   114	2021-08-07 12:18:18	libfontenc 1.1.4-3
   115	2021-08-07 12:18:18	libomxil-bellagio 0.9.3-3
   116	2021-08-07 12:18:18	libpciaccess 0.16-2
   117	2021-08-07 12:18:18	libxau 1.0.9-3
   118	2021-08-07 12:18:18	libxdamage 1.1.5-3
   119	2021-08-07 12:18:18	libxdmcp 1.1.3-3
   120	2021-08-07 12:18:18	libxext 1.3.4-3
   121	2021-08-07 12:18:18	libxfixes 6.0.0-1
   122	2021-08-07 12:18:18	libxfont2 2.0.5-1
   123	2021-08-07 12:18:18	libxkbfile 1.1.0-2
   124	2021-08-07 12:18:18	libxshmfence 1.3-2
   125	2021-08-07 12:18:18	libxxf86vm 1.1.4-4
   126	2021-08-07 12:18:18	ntp 4.2.8.p15-1
   127	2021-08-07 12:18:18	pixman 0.40.0-1
   128	2021-08-07 12:18:18	xorg-fonts-encodings 1.0.5-2
   129	2021-08-07 12:18:18	xorg-setxkbmap 1.3.2-2
   130	2021-08-07 12:18:18	xorg-xkbcomp 1.4.5-1
